Waktu;Hari;Kelompok_Umur_Pengemudi;Jenis_Kelamin_Pengemudi;Pendidikan;Hubungan_Pengemudi_Kendaraan;Pengalaman_Mengemudi;Jenis_Kendaraan;Pemilik_Kendaraan;Usia_Kendaraan;Kerusakan_Kendaraan;Lokasi_Kecelakaan;Jalur_atau_Median;Kondisi_Jalan;Jenis_Persimpangan;Jenis_Permukaan_Jalan;Kondisi_Permukaan_Jalan;Kondisi_Pencahayaan;Kondisi_Cuaca;Jenis_Tabrakan;Jumlah_Kendaraan_Terlibat;Jumlah_Korban;Pergerakan_Kendaraan;Kelas_Korban;Jenis_Kelamin_Korban;Kelompok_Umur_Korban;Keparahan_Korban;Pekerjaan_Korban;Kondisi_Korban;Pergerakan_Pejalan_Kaki;Penyebab_Kecelakaan;Tingkat_Keparahan_Kecelakaan
12:00:00;Rabu;Tidak Diketahui;Perempuan;SMP;Karyawan;2-5 Tahun;Public (13?45 seats);Milik Pribadi;;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;1;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Bekerja;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
08:31:00;Senin;31-50;Laki-laki;SMP;Milik Pribadi;Kurang dari 1 Tahun;Pickup;Milik Pribadi;Tidak Diketahui;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
08:31:00;Senin;diBawah 51;Laki-laki;Writing & reading;Karyawan;5-10 Tahun;Station Wagon;Milik Pribadi;2-5 Tahun;;Area Perkantoran;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Tanah;Kering;Siang;Normal;;2;1;Mundur;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi Terlalu ke Kiri;Cedera Ringan
22:31:00;Selasa;diBawah 51;Laki-laki;Writing & reading;Karyawan;5-10 Tahun;Lainnya;Milik Pribadi;5-10 Tahun;;Area Perkantoran;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Pegunungan;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;;2;1;Mundur;Pengemudi atau Pengendara;Perempuan;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi dengan Kecepatan Tinggi;Cedera Berat
22:31:00;Selasa;31-50;Laki-laki;SMP;Karyawan;5-10 Tahun;Pickup;;;;Area Perkantoran;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;1;Mundur;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Menyalip;Cedera Berat
18:20:00;Sabtu;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Public (13?45 seats);Milik Pribadi;5-10 Tahun;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus dengan Kemiringan Landai di Daerah Datar;Tidak Ada Persimpangan;Lainnya;Basah;Malam (Lampu Menyala);Hujan;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Karyawan;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Berat
10:19:00;Selasa;18-30;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Public (12 seats);Milik Pribadi;;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;2;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
10:19:00;Selasa;31-50;Laki-laki;SMP;Karyawan;5-10 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Industrial areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;2;Berjalan Lurus;Penumpang;Perempuan;diAtas 51;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Mundur;Cedera Ringan
18:25:00;Rabu;18-30;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Pickup;Milik Pribadi;1-2 Tahun;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Mundur;Cedera Berat
12:30:00;Jumat;Tidak Diketahui;Laki-laki;SMP;Karyawan;2-5 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Basah;Siang;Hujan;Tabrakan Antar Kendaraan;2;1;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
12:30:00;Jumat;diAtas 51;Laki-laki;SMP;Karyawan;Kurang dari 1 Tahun;Pickup;Milik Pribadi;;;Area Perkantoran;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Basah;Siang;Hujan;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Mundur;Cedera Ringan
15:15:00;Senin;31-50;Laki-laki;SMP;Karyawan;Kurang dari 1 Tahun;Truk Panjang;Milik Pribadi;;Tidak Ada Kerusakan;Area Perkantoran;Lainnya;Jalan Lurus di Daerah Datar;Lainnya;Jalan Aspal;Kering;Siang;Tidak Diketahui;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
16:19:00;Senin;31-50;Laki-laki;SMP;Milik Pribadi;5-10 Tahun;;Milik Pribadi;;;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Mundur;Cedera Ringan
16:19:00;Senin;31-50;Laki-laki;SMP;Karyawan;2-5 Tahun;Lainnya;Milik Pribadi;5-10 Tahun;;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Kendaraan Terguling;2;2;Berputar Balik;Pengemudi atau Pengendara;Perempuan;18-30;3;;;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
16:19:00;Senin;31-50;Laki-laki;Sekolah Dasar;Karyawan;Kurang dari 1 Tahun;;Milik Pribadi;5-10 Tahun;;Area Permukiman;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Mundur;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
17:15:00;Selasa;diAtas 51;Laki-laki;SMP;Karyawan;2-5 Tahun;Public (13?45 seats);Milik Pribadi;2-5 Tahun;;Area Perkantoran;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;diAtas 51;2;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
17:15:00;Selasa;18-30;Laki-laki;SMP;Karyawan;5-10 Tahun;Special vehicle;Milik Pribadi;2-5 Tahun;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Pejalan Kaki;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
18:30:00;Rabu;31-50;Laki-laki;SMA;Karyawan;Lebih dari 10 Tahun;Truk Besar;;;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;1;1;Berputar Balik;Pengemudi atau Pengendara;Laki-laki;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
18:00:00;Selasa;Tidak Diketahui;Laki-laki;SMA;Karyawan;Lebih dari 10 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;3;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi di Bawah Pengaruh Narkoba;Cedera Berat
18:00:00;Selasa;31-50;Laki-laki;SMP;Karyawan;5-10 Tahun;Angkutan Umum (>45 Kursi);Milik Pribadi;Lebih dari 10 Tahun;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;3;1;Berputar Balik;Pengemudi atau Pengendara;Laki-laki;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Berat
18:00:00;Selasa;Tidak Diketahui;Laki-laki;Sekolah Dasar;Karyawan;1-2 Tahun;Mobil;Milik Pribadi;Tidak Diketahui;; Church areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;3;1;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Berat
08:40:00;Senin;Tidak Diketahui;Laki-laki;Sekolah Dasar;Karyawan;5-10 Tahun;Mobil;Pemerintah;Tidak Diketahui;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;;Pengemudi atau Pengendara;Laki-laki;31-50;3;Karyawan;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
08:40:00;Senin;Tidak Diketahui;Perempuan;SMP;Karyawan;5-10 Tahun;Mobil;Milik Pribadi;2-5 Tahun;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
19:30:00;Senin;Tidak Diketahui;Laki-laki;SMP;Karyawan;1-2 Tahun;Angkutan Umum (>45 Kursi);Milik Pribadi;;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus dengan Kemiringan Landai di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Basah;Malam (Lampu Menyala);Hujan;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
19:30:00;Senin;31-50;Laki-laki;SMP;Milik Pribadi;5-10 Tahun;Truk Sedang;Milik Pribadi;5-10 Tahun;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus dengan Kemiringan Landai di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Basah;Malam (Lampu Menyala);Hujan;Tabrakan dengan Objek di Pinggir Jalan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
21:25:00;Senin;Tidak Diketahui;Perempuan;SMA;Milik Pribadi;Lebih dari 10 Tahun;Pickup;Milik Pribadi;2-5 Tahun;;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Hujan;Kendaraan Terguling;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Mengemudi di Bawah Pengaruh Narkoba;Cedera Ringan
21:25:00;Senin;diBawah 51;Laki-laki;;Milik Pribadi;Kurang dari 1 Tahun;Truk Sedang;Milik Pribadi;5-10 Tahun;; Church areas;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Berkerikil;Basah;Malam (Lampu Menyala);Hujan;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Mundur;Cedera Ringan
09:20:00;Selasa;Tidak Diketahui;Laki-laki;Writing & reading;Milik Pribadi;5-10 Tahun;Pickup;Milik Pribadi;;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Pejalan Kaki;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
09:20:00;Selasa;18-30;Laki-laki;Perguruan Tinggi;Karyawan;Lebih dari 10 Tahun;Special vehicle;Milik Pribadi;;;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;;;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Ringan
16:38:00;Rabu;31-50;Laki-laki;SMA;Karyawan;Kurang dari 1 Tahun;Truk Sedang;Milik Pribadi;;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Wiraswasta;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
16:38:00;Rabu;31-50;Laki-laki;SMP;Karyawan;1-2 Tahun;;Milik Pribadi;;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Pejalan Kaki;2;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
16:38:00;Rabu;Tidak Diketahui;Perempuan;SMP;Karyawan;Lebih dari 10 Tahun;;Milik Pribadi;;;;;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Pejalan Kaki;2;2;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;;;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
10:01:00;Jumat;diAtas 51;Laki-laki;SMP;Milik Pribadi;Lebih dari 10 Tahun;Truk Besar;Pemerintah;2-5 Tahun;;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Wiraswasta;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Berat
10:01:00;Jumat;18-30;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Lainnya;Milik Pribadi;Kurang dari 1 Tahun;; Church areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;31-50;3;Karyawan;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Berat
10:01:00;Jumat;18-30;Laki-laki;SMP;Karyawan;Tidak Memiliki SIM;Lainnya;;;;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Penumpang;Perempuan;diAtas 51;3;Lainnya;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Berat
11:30:00;Rabu;31-50;Laki-laki;SMP;Karyawan;1-2 Tahun;Mobil;Milik Pribadi;Tidak Diketahui;;Lainnya;Jalan Satu Arah;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;4;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Karyawan;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
11:30:00;Rabu;18-30;Laki-laki;Tidak Sekolah;Milik Pribadi;1-2 Tahun;Lainnya;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;4;2;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;31-50;3;;;Bukan Pejalan Kaki;Mundur;Cedera Ringan
11:30:00;Rabu;diAtas 51;Laki-laki;SMP;Milik Pribadi;Kurang dari 1 Tahun;Mobil;Milik Pribadi;Tidak Diketahui;;Area Perkantoran;Jalan Satu Arah;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;4;2;Mundur;Pejalan Kaki;Laki-laki;diAtas 51;3;Karyawan;Normal;Menyeberang dari Sisi Dekat, Terhalang Kendaraan Parkir;Tidak Menjaga Jarak Aman;Cedera Ringan
11:30:00;Rabu;Tidak Diketahui;Laki-laki;SMP;Milik Pribadi;1-2 Tahun;Public (13?45 seats);Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Industrial areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;4;2;Berjalan Lurus;Pejalan Kaki;Perempuan;diAtas 51;3;;;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Ringan
15:40:00;Selasa;Tidak Diketahui;Laki-laki;SMP;Milik Pribadi;2-5 Tahun;Truk Besar;Pemerintah;;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Karyawan;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
15:40:00;Selasa;18-30;Laki-laki;Tidak Diketahui;Milik Pribadi;5-10 Tahun;;Milik Pribadi;;Tidak Ada Kerusakan;Area Perkantoran;Tidak Diketahui;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Karyawan;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
15:40:00;Selasa;18-30;Laki-laki;Tidak Diketahui;Milik Pribadi;Lebih dari 10 Tahun;Mobil;Milik Pribadi;2-5 Tahun;;Lainnya;;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;;Pengemudi atau Pengendara;Laki-laki;diAtas 51;3;Karyawan;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
12:04:00;Minggu;31-50;Laki-laki;SMP;Milik Pribadi;2-5 Tahun;;Milik Pribadi;Tidak Diketahui;; Church areas;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Kendaraan Terbalik;Penumpang;Laki-laki;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
12:04:00;Minggu;31-50;Laki-laki;Sekolah Dasar;Milik Pribadi;Lebih dari 10 Tahun;Truk Besar;Milik Pribadi;Lebih dari 10 Tahun;; Industrial areas;;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
10:21:00;Senin;18-30;Laki-laki;Writing & reading;Milik Pribadi;5-10 Tahun;;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;  Recreational areas;Jalan Satu Arah;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Berkerikil;Kering;Siang;Normal;Tabrakan Antar Kendaraan;3;2;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Pelajar/Mahasiswa;Normal;Bukan Pejalan Kaki;Mundur;Cedera Ringan
10:21:00;Senin;31-50;Laki-laki;;Milik Pribadi;;Truk Besar;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;  Market areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;3;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
10:21:00;Senin;31-50;Laki-laki;SMP;Milik Pribadi;5-10 Tahun;Taksi;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Berkerikil;Kering;Siang;Normal;Tabrakan Antar Kendaraan;3;2;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Ringan
10:21:00;Senin;31-50;Laki-laki;SMP;Milik Pribadi;Kurang dari 1 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;3;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
20:50:00;Senin;31-50;Laki-laki;SMP;Milik Pribadi;2-5 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Industrial areas;Jalan Dua Arah dengan Marka Putus-putus;;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Penumpang;Laki-laki;18-30;3;;;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Meninggal
18:00:00;Jumat;Tidak Diketahui;Laki-laki;Sekolah Dasar;Karyawan;2-5 Tahun;Lainnya;Pemerintah;2-5 Tahun;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Basah;Siang;Lainnya;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi di Bawah Pengaruh Narkoba;Cedera Ringan
18:00:00;Jumat;31-50;Laki-laki;SMP;Karyawan;2-5 Tahun;Station Wagon;Pemerintah;;;Area Perkantoran;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Basah;Siang;Lainnya;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;31-50;3;Pengemudi;Normal;Bukan Pejalan Kaki;Mundur;Cedera Ringan
